cluster_id,canonical_phrase,phrase_count,phrases
33,cookie project Mac,2,"[""cookie project Mac"", ""cookie project added build""]"
34,android-em-7-0-x86_64-qr,2,"[""android-34 x86_64 AVD"", ""android-em-7-0-x86_64-qr""]"
35,mozilla build launches commercial fails,2,"[""WinNT mozilla build crash"", ""mozilla build launches commercial fails""]"
36,core dump,2,"[""core dump"", ""stack dump""]"
37,frame poisoned address,2,"[""frame poisoned address"", ""frame poisoning backport""]"
38,NimbusExperiment schema import,3,"[""NimbusExperiment schema import"", ""NimbusEnrollment schema update"", ""nimbus-shared package schema""]"
39,bookmark default title wrong,3,"[""bookmark default title wrong"", ""checkBookmark title mismatch"", ""browser_bookmark_titles.js""]"
40,CSS grid layout broken,2,"[""CSS grid layout broken"", ""Layout: Grid""]"
41,NS_ERROR_FILE_IS_LOCKED,2,"[""NS_ERROR_FILE_IS_LOCKED"", ""nsIFile.remove locked""]"
42,AsContainerLayerMLGPU common interface,2,"[""RefLayerMLGPU ContainerLayerMLGPU separation"", ""AsContainerLayerMLGPU common interface""]"
43,shadow database query lag,2,"[""shadow database query lag"", ""read-only shadow database stale""]"
44,topcrash no longer,2,"[""topcrash no longer"", ""topcrash beta shutdown""]"
45,copy to sent folder,2,"[""copy to sent folder"", ""sent folder checkbox""]"
46,run sequentially fission,2,"[""skip test fission"", ""run sequentially fission""]"
47,wgpu Global device drop,2,"[""wgpu_core device_drop"", ""wgpu Global device drop""]"
48,delete history,2,"[""delete history"", ""Delete History button spacing""]"
49,ModuleObject assertion failure,2,"[""ModuleObject assertion failure"", ""module hook assertion replaced""]"
50,channel ifdefs configure,2,"[""channel ifdefs configure"", ""ifdef guard wrong channel""]"
51,WORKSFORME,3,"[""WORKSFORME"", ""WORKSFORME"", ""resolved WORKSFORME""]"
52,Enhanced Runtime,2,"[""Enhanced Runtime"", ""hardened runtime""]"
53,webgl.out-of-process false workaround,2,"[""webgl.out-of-process false workaround"", ""WebGL out-of-process command dispatch""]"
54,131.0.3 dot release uplift,2,"[""66 dot release uplift"", ""131.0.3 dot release uplift""]"
55,autobisectjs bisection result,2,"[""autobisectjs bisection result"", ""autobisectjs bisect Windows""]"
56,QA contact reassignment,2,"[""QA owner reassignment"", ""QA contact reassignment""]"
57,Finish0RTT null crash,2,"[""Finish0RTT null crash"", ""null near-null crash""]"
58,browser fails to launch,2,"[""browser fails to launch"", ""no browser restart needed""]"
59,menu bar crash,2,"[""menu bar crash"", ""Linux toolbar crash""]"
60,Chrome vs Firefox rendering,2,"[""Chrome vs Firefox icon"", ""Chrome vs Firefox rendering""]"
61,100% CPU hang,2,"[""100% CPU hang"", ""100% CPU core freeze""]"
62,verified as fixed,3,"[""verified as fixed"", ""verified invalid"", ""verified fixed Nightly 63""]"
63,click bugzilla report crash,2,"[""click bugzilla report crash"", ""immediate crash on click""]"
64,remoteTab null frameLoader,2,"[""remoteTab null frameLoader"", ""remoteTab null frameLoader""]"
65,SVG as-image comparison,2,"[""SVG PNG preference"", ""SVG as-image comparison""]"
66,embedder always set,2,"[""embedder always set"", ""null embedder crash""]"
67,NPP_WriteReady buffer consumed,2,"[""NPP_WriteReady buffer consumed"", ""NPP_Write offset len""]"
69,Advanced Layers Fission incompatibility,2,"[""Advanced Layers Fission incompatibility"", ""layers.advanced.fission.enabled pref""]"
70,View Translate menu,2,"[""translate button"", ""View Translate menu""]"
71,WebCompat Reporter,2,"[""WebCompat Reporter"", ""webcompat submission""]"
72,treatment-a branch force enroll,2,"[""treatment-a branch force enroll"", ""treatment branch not applied""]"
73,399482ms application timeout,2,"[""763328ms application timeout"", ""399482ms application timeout""]"
74,nimbus config flag direct usage,2,"[""Nimbus feature flag misconfiguration"", ""nimbus config flag direct usage""]"
75,ETP not related,2,"[""ETP not related"", ""ETP OFF workaround""]"
76,Linux commercial build blocker,2,"[""commercial build Linux"", ""Linux commercial build blocker""]"
77,debug build only,3,"[""shared debug build"", ""debug-only release unaffected"", ""debug build only""]"
79,apprunner hang Mac,2,"[""apprunner crash"", ""apprunner hang Mac""]"
80,M9 milestone,2,"[""M9 milestone"", ""M9 milestone cookies""]"
82,AAudio deferred re-enable,2,"[""AAudio disabled by default"", ""AAudio deferred re-enable""]"
83,Profile Manager Start Mozilla,2,"[""ProfileManager launch"", ""Profile Manager Start Mozilla""]"
85,fuzzing debug build only,3,"[""MSan build fuzzing"", ""fuzzing debug build only"", ""gczeal debug fuzzing build""]"
86,unmaintained devtools components,2,"[""unmaintained devtools components"", ""devtools""]"
88,IPC channel counter,2,"[""counter per channel"", ""IPC channel counter""]"
89,nsStorageStream mWriteCursor,2,"[""nsStorageStream mWriteCursor"", ""nsStorageStream Seek""]"
91,upstream Skia fix,2,"[""upstream patch fix"", ""upstream Skia fix""]"
92,test_websocket_http2 backout failure,2,"[""HTTP2 websocket proxy crash"", ""test_websocket_http2 backout failure""]"
93,min-content overflow,2,"[""min-content overflow"", ""min-width min-content""]"
94,tag number selector invalid,2,"[""numeric tag name invalid"", ""tag number selector invalid""]"
97,attachment comment no wrap,2,"[""attachment comment no wrap"", ""attachment section wraps""]"
98,windows11-64-2009-asan-qr,3,"[""windows11-64-2009-asan-qr"", ""windows11-64-2009-asan-qr"", ""linux1804-64-asan-qr""]"
99,feature features key coexistence,2,"[""feature key backwards compatibility"", ""feature features key coexistence""]"
100,single-feature multi-feature schema incompatibility,2,"[""single-feature multi-feature schema incompatibility"", ""feature enabled schema rejection""]"
101,page load hang,2,"[""page load hang"", ""page load crash""]"
102,RenderCompositorSWGL framebuffer,2,"[""RenderCompositorSWGL framebuffer"", ""RenderCompositorSWGL framebuffer error""]"
105,COMPOSITOR_ENABLED assert violation,2,"[""COMPOSITOR_ENABLED assert violation"", ""MOZ_DIAGNOSTIC_ASSERT compositor state""]"
106,WindowGlobalParent embedder,2,"[""WindowGlobalParent embedder"", ""WindowGlobalParent subframe""]"
109,Linux only crash,3,"[""unix crash fix"", ""Linux only crash"", ""Linux no crash expected behavior""]"
110,P1/P2 bugs,2,"[""P1 bugs pending"", ""P1/P2 bugs""]"
113,Gecko 73 beta merge bustage,2,"[""Gecko 39 merge"", ""Gecko 73 beta merge bustage""]"
114,IPC named pipe failure,2,"[""IPC named pipe failure"", ""IPC pipe connection reset""]"
115,compose window not closing,2,"[""HTML compose window close crash"", ""compose window not closing""]"
116,TEST-UNEXPECTED-FAIL,2,"[""TEST-UNEXPECTED-FAIL"", ""TEST-UNEXPECTED-FAIL uncaught exception""]"
117,meta bug tracking,2,"[""meta bug tracking"", ""meta bug blocker""]"
118,M11 M12 milestone deferral,2,"[""M11 M12 milestone deferral"", ""M14 milestone""]"
119,win64cfi xpcshell timeout,2,"[""win64cfi xpcshell timeout"", ""xpcshell intermittent""]"
120,Aurora 53 uplift,3,"[""Aurora 53 uplift"", ""Aurora uplift permafail"", ""uplift process Aurora""]"
121,Wayland frame callback crash,2,"[""Wayland frame callback crash"", ""moz_container_wayland_frame_callback""]"
123,mouse held Alt+Tab,2,"[""Alt+Tab suppressed"", ""mouse held Alt+Tab""]"
124,ACCESS_VIOLATION_WRITE,3,"[""ACCESS_VIOLATION_READ"", ""EXCEPTION_ACCESS_VIOLATION_WRITE"", ""ACCESS_VIOLATION_WRITE""]"
126,software conflict,2,"[""software conflict"", ""uber software conflicts""]"
128,commercial build verified,2,"[""commercial build verified"", ""commercial build""]"
131,mozilla-beta only failure,2,"[""beta-only failure"", ""mozilla-beta only failure""]"
132,inactive metabug,2,"[""inactive metabug"", ""inactive bug""]"
134,Software WebRender Windows support,2,"[""Software WebRender Windows support"", ""Windows 7 WebRender blocker""]"
135,comm-esr60 uplift 2.57,2,"[""ESR 60.2 uplift"", ""comm-esr60 uplift 2.57""]"
136,windows10-64-2004-ccov-qr,2,"[""linux1804-64-ccov-qr"", ""windows10-64-2004-ccov-qr""]"
141,duplicate bug resolution,3,"[""duplicate bug resolution"", ""duplicate bug resolution"", ""duplicate bug merged""]"
145,cross-platform verified worksforme,2,"[""VERIFIED WORKSFORME"", ""cross-platform verified worksforme""]"
146,SandboxBroker ENOMEM,2,"[""SandboxBroker ENOMEM"", ""SandboxBroker ENOMEM""]"
154,IPC pressure indicator,2,"[""IPC pressure metrics"", ""IPC pressure indicator""]"
155,SIGABRT libpthread crash,2,"[""SIGABRT libpthread crash"", ""SIGABRT SI_TKILL corrupted stack""]"
159,feature disabled everyone,2,"[""feature disabled everyone"", ""feature disabled default""]"
160,severity not set,2,"[""severity not set"", ""severity not set""]"
161,JS classes Aurora Nightly,2,"[""Nightly Aurora"", ""JS classes Aurora Nightly""]"
177,Win32 build,3,"[""Win32 build"", ""Windows builds"", ""Win32 build""]"
184,9022ms test timeout,5,"[""test_bug458037 timeout"", ""4 test timeouts giving up"", ""180102ms test timeout"", ""300003ms test timeout"", ""9022ms test timeout""]"
186,UTF-16 filename RNP rejection,2,"[""RNP file API UTF-8 failure"", ""UTF-16 filename RNP rejection""]"
187,drag preview missing,2,"[""drag preview missing"", ""first drag no preview""]"
188,Top100 webcompat testing,2,"[""Top100 webcompat testing"", ""Top100 webcompat test""]"
189,32-bit Windows content crash,2,"[""32-bit Windows content crash"", ""Windows 7 64-bit crash""]"
190,child dialog still active,2,"[""dialog parenting bug"", ""child dialog still active""]"
196,ongoing navigate aborted,2,"[""navigate event abort"", ""ongoing navigate aborted""]"
197,Minefield 3.0a1,2,"[""Minefield 3.0a1"", ""Minefield 3.7a5pre""]"
198,nsSocketTransport OnFound,2,"[""nsSocketTransport OnFound"", ""nsSocketTransportService""]"
200,inactive bug closure,2,"[""mass-closing inactive bugs"", ""inactive bug closure""]"
202,dark mode night mode,2,"[""dark mode color change"", ""dark mode night mode""]"
211,location.href navigate,2,"[""location.href crash"", ""location.href navigate""]"
213,WebRender SW-WR fallback,2,"[""WebRender SW-WR fallback"", ""WebRender SW-WR fallback""]"
233,content process crashed shutdown,2,"[""content process crashed shutdown"", ""content process crashed shutdown""]"
236,captcha blocked ETP,2,"[""captcha blocked ETP"", ""Standard ETP captcha""]"
237,extension left running,2,"[""extension left running"", ""extension left running""]"
238,linux1804-32-qr opt,2,"[""linux1804-32-qr opt"", ""linux1804-64-tsan-qr""]"
241,return code -15 signal 15,2,"[""return code -15 signal 15"", ""return code -15 signal 15""]"
243,android-hw-p5-13-0-aarch64,2,"[""android-hw-p5-13-0-aarch64"", ""android-hw-p5-13-0-aarch64""]"
254,ARM CPU MP3 crash,2,"[""ARM CPU MP3 crash"", ""MP3 streaming crash""]"
257,debug-only assertion no user impact,2,"[""debug-only assertion no user impact"", ""debug-only assertion backout""]"
263,private window sidebar flash,2,"[""sidebar flash new window"", ""private window sidebar flash""]"
264,31 failures high priority,2,"[""30 failures high priority"", ""31 failures high priority""]"
269,swappable carets drag,2,"[""test_drag_swappable_carets_input"", ""swappable carets drag""]"
273,EARLY_BETA_OR_EARLIER,2,"[""EARLY_BETA_OR_EARLIER"", ""EARLY_BETA_OR_EARLIER rollout""]"
283,cloned experiment Stage environment,2,"[""cloned experiment Stage environment"", ""Prod Stage clone interaction""]"
292,windows11-64-2009-qr debug,4,"[""windows11-64-2009-qr debug"", ""windows11-64-2009-qr debug"", ""linux1804-64-qr debug"", ""linux1804-64-qr debug""]"
323,COMPOSITOR_PAUSED_FLICKERING state,2,"[""COMPOSITOR_PAUSED_FLICKERING state"", ""flickering suppression compositor""]"
424,AddShutdownBlockers static cleared,2,"[""RemoveShutdownBlockers null static pointer"", ""AddShutdownBlockers static cleared""]"
473,keyboard text highlight pdf.js,2,"[""keyboard text highlight pdf.js"", ""pdf.js Editor highlight""]"
510,toolbar,2,"[""toolbar"", ""tools bar""]"
516,nsCSSFrameConstructor,2,"[""nsCSSFrameConstructor ContentRemoved"", ""nsCSSFrameConstructor""]"
539,Palm desktop software,2,"[""Palm desktop software"", ""Palm Desktop 2.5""]"
540,subframe embedder assert,2,"[""subframe embedder assert"", ""subframe creation assert""]"
548,ResumeCompositorImpl unified resume,2,"[""ResumeCompositorImpl unified resume"", ""compositor resume unification""]"
